shift_id,personnel_amka,assigned_role
129,10000000259,ON_CALL_NURSE
129,10000000260,ON_CALL_NURSE
129,10000000445,ON_CALL_ADMIN
129,10000000446,ON_CALL_ADMIN
130,10000000055,ON_CALL_DOCTOR
130,10000000059,ON_CALL_DOCTOR
130,10000000062,ON_CALL_DOCTOR
130,10000000246,ON_CALL_NURSE
130,10000000247,ON_CALL_NURSE
130,10000000248,ON_CALL_NURSE
130,10000000249,ON_CALL_NURSE
130,10000000250,ON_CALL_NURSE
130,10000000251,ON_CALL_NURSE
130,10000000443,ON_CALL_ADMIN
130,10000000444,ON_CALL_ADMIN
131,10000000056,ON_CALL_DOCTOR
131,10000000060,ON_CALL_DOCTOR
131,10000000061,ON_CALL_DOCTOR
131,10000000252,ON_CALL_NURSE
131,10000000253,ON_CALL_NURSE
131,10000000254,ON_CALL_NURSE
131,10000000255,ON_CALL_NURSE
131,10000000256,ON_CALL_NURSE
131,10000000257,ON_CALL_NURSE
131,10000000445,ON_CALL_ADMIN
131,10000000446,ON_CALL_ADMIN
132,10000000057,ON_CALL_DOCTOR
132,10000000058,ON_CALL_DOCTOR
132,10000000054,ON_CALL_DOCTOR
132,10000000258,ON_CALL_NURSE
132,10000000259,ON_CALL_NURSE
132,10000000260,ON_CALL_NURSE
132,10000000243,ON_CALL_NURSE
132,10000000244,ON_CALL_NURSE
132,10000000245,ON_CALL_NURSE
132,10000000441,ON_CALL_ADMIN
132,10000000442,ON_CALL_ADMIN
133,10000000056,ON_CALL_DOCTOR
133,10000000060,ON_CALL_DOCTOR
133,10000000061,ON_CALL_DOCTOR
133,10000000249,ON_CALL_NURSE
133,10000000250,ON_CALL_NURSE
133,10000000251,ON_CALL_NURSE
133,10000000252,ON_CALL_NURSE
133,10000000253,ON_CALL_NURSE
133,10000000254,ON_CALL_NURSE
133,10000000445,ON_CALL_ADMIN
133,10000000446,ON_CALL_ADMIN
134,10000000057,ON_CALL_DOCTOR
134,10000000058,ON_CALL_DOCTOR
134,10000000062,ON_CALL_DOCTOR
134,10000000255,ON_CALL_NURSE
134,10000000256,ON_CALL_NURSE
134,10000000257,ON_CALL_NURSE
134,10000000258,ON_CALL_NURSE
134,10000000259,ON_CALL_NURSE
134,10000000260,ON_CALL_NURSE
134,10000000441,ON_CALL_ADMIN
134,10000000442,ON_CALL_ADMIN
135,10000000054,ON_CALL_DOCTOR
135,10000000059,ON_CALL_DOCTOR
135,10000000055,ON_CALL_DOCTOR
135,10000000243,ON_CALL_NURSE
135,10000000244,ON_CALL_NURSE
135,10000000245,ON_CALL_NURSE
135,10000000246,ON_CALL_NURSE
135,10000000247,ON_CALL_NURSE
135,10000000248,ON_CALL_NURSE
135,10000000443,ON_CALL_ADMIN
135,10000000444,ON_CALL_ADMIN
136,10000000057,ON_CALL_DOCTOR
136,10000000058,ON_CALL_DOCTOR
136,10000000062,ON_CALL_DOCTOR
136,10000000252,ON_CALL_NURSE
136,10000000253,ON_CALL_NURSE
136,10000000254,ON_CALL_NURSE
136,10000000255,ON_CALL_NURSE
136,10000000256,ON_CALL_NURSE
136,10000000257,ON_CALL_NURSE
136,10000000441,ON_CALL_ADMIN
136,10000000442,ON_CALL_ADMIN
137,10000000054,ON_CALL_DOCTOR
137,10000000059,ON_CALL_DOCTOR
137,10000000061,ON_CALL_DOCTOR
137,10000000258,ON_CALL_NURSE
137,10000000259,ON_CALL_NURSE
137,10000000260,ON_CALL_NURSE
137,10000000243,ON_CALL_NURSE
137,10000000244,ON_CALL_NURSE
137,10000000245,ON_CALL_NURSE
137,10000000443,ON_CALL_ADMIN
137,10000000444,ON_CALL_ADMIN
138,10000000055,ON_CALL_DOCTOR
138,10000000060,ON_CALL_DOCTOR
138,10000000056,ON_CALL_DOCTOR
138,10000000246,ON_CALL_NURSE
138,10000000247,ON_CALL_NURSE
138,10000000248,ON_CALL_NURSE
138,10000000249,ON_CALL_NURSE
138,10000000250,ON_CALL_NURSE
138,10000000251,ON_CALL_NURSE
138,10000000445,ON_CALL_ADMIN
138,10000000446,ON_CALL_ADMIN
139,10000000054,ON_CALL_DOCTOR
139,10000000059,ON_CALL_DOCTOR
139,10000000061,ON_CALL_DOCTOR
139,10000000255,ON_CALL_NURSE
139,10000000256,ON_CALL_NURSE
139,10000000257,ON_CALL_NURSE
139,10000000258,ON_CALL_NURSE
139,10000000259,ON_CALL_NURSE
139,10000000260,ON_CALL_NURSE
139,10000000443,ON_CALL_ADMIN
139,10000000444,ON_CALL_ADMIN
140,10000000055,ON_CALL_DOCTOR
140,10000000060,ON_CALL_DOCTOR
140,10000000062,ON_CALL_DOCTOR
140,10000000243,ON_CALL_NURSE
140,10000000244,ON_CALL_NURSE
140,10000000245,ON_CALL_NURSE
140,10000000246,ON_CALL_NURSE
140,10000000247,ON_CALL_NURSE
140,10000000248,ON_CALL_NURSE
140,10000000445,ON_CALL_ADMIN
140,10000000446,ON_CALL_ADMIN
141,10000000056,ON_CALL_DOCTOR
141,10000000058,ON_CALL_DOCTOR
141,10000000057,ON_CALL_DOCTOR
141,10000000249,ON_CALL_NURSE
141,10000000250,ON_CALL_NURSE
141,10000000251,ON_CALL_NURSE
141,10000000252,ON_CALL_NURSE
141,10000000253,ON_CALL_NURSE
141,10000000254,ON_CALL_NURSE
141,10000000441,ON_CALL_ADMIN
141,10000000442,ON_CALL_ADMIN
142,10000000055,ON_CALL_DOCTOR
142,10000000060,ON_CALL_DOCTOR
142,10000000062,ON_CALL_DOCTOR
142,10000000258,ON_CALL_NURSE
142,10000000259,ON_CALL_NURSE
142,10000000260,ON_CALL_NURSE
142,10000000243,ON_CALL_NURSE
142,10000000244,ON_CALL_NURSE
142,10000000245,ON_CALL_NURSE
142,10000000445,ON_CALL_ADMIN
142,10000000446,ON_CALL_ADMIN
143,10000000056,ON_CALL_DOCTOR
143,10000000058,ON_CALL_DOCTOR
143,10000000061,ON_CALL_DOCTOR
143,10000000246,ON_CALL_NURSE
143,10000000247,ON_CALL_NURSE
143,10000000248,ON_CALL_NURSE
143,10000000249,ON_CALL_NURSE
143,10000000250,ON_CALL_NURSE
143,10000000251,ON_CALL_NURSE
143,10000000441,ON_CALL_ADMIN
143,10000000442,ON_CALL_ADMIN
144,10000000057,ON_CALL_DOCTOR
144,10000000059,ON_CALL_DOCTOR
144,10000000054,ON_CALL_DOCTOR
144,10000000252,ON_CALL_NURSE
144,10000000253,ON_CALL_NURSE
144,10000000254,ON_CALL_NURSE
144,10000000255,ON_CALL_NURSE
144,10000000256,ON_CALL_NURSE
144,10000000257,ON_CALL_NURSE
144,10000000443,ON_CALL_ADMIN
144,10000000444,ON_CALL_ADMIN
145,10000000056,ON_CALL_DOCTOR
145,10000000058,ON_CALL_DOCTOR
145,10000000061,ON_CALL_DOCTOR
145,10000000243,ON_CALL_NURSE
145,10000000244,ON_CALL_NURSE
145,10000000245,ON_CALL_NURSE
145,10000000246,ON_CALL_NURSE
145,10000000247,ON_CALL_NURSE
145,10000000248,ON_CALL_NURSE
145,10000000441,ON_CALL_ADMIN
145,10000000442,ON_CALL_ADMIN
146,10000000057,ON_CALL_DOCTOR
146,10000000059,ON_CALL_DOCTOR
146,10000000062,ON_CALL_DOCTOR
146,10000000249,ON_CALL_NURSE
146,10000000250,ON_CALL_NURSE
146,10000000251,ON_CALL_NURSE
146,10000000252,ON_CALL_NURSE
146,10000000253,ON_CALL_NURSE
146,10000000254,ON_CALL_NURSE
146,10000000443,ON_CALL_ADMIN
146,10000000444,ON_CALL_ADMIN
147,10000000054,ON_CALL_DOCTOR
147,10000000060,ON_CALL_DOCTOR
147,10000000055,ON_CALL_DOCTOR
147,10000000255,ON_CALL_NURSE
147,10000000256,ON_CALL_NURSE
147,10000000257,ON_CALL_NURSE
147,10000000258,ON_CALL_NURSE
147,10000000259,ON_CALL_NURSE
147,10000000260,ON_CALL_NURSE
147,10000000445,ON_CALL_ADMIN
147,10000000446,ON_CALL_ADMIN
148,10000000063,ON_CALL_DOCTOR
148,10000000067,ON_CALL_DOCTOR
148,10000000070,ON_CALL_DOCTOR
148,10000000261,ON_CALL_NURSE
148,10000000262,ON_CALL_NURSE
148,10000000263,ON_CALL_NURSE
148,10000000264,ON_CALL_NURSE
148,10000000265,ON_CALL_NURSE
148,10000000266,ON_CALL_NURSE
148,10000000447,ON_CALL_ADMIN
148,10000000448,ON_CALL_ADMIN
149,10000000064,ON_CALL_DOCTOR
149,10000000068,ON_CALL_DOCTOR
149,10000000071,ON_CALL_DOCTOR
149,10000000267,ON_CALL_NURSE
149,10000000268,ON_CALL_NURSE
149,10000000269,ON_CALL_NURSE
149,10000000270,ON_CALL_NURSE
149,10000000271,ON_CALL_NURSE
149,10000000272,ON_CALL_NURSE
149,10000000449,ON_CALL_ADMIN
149,10000000450,ON_CALL_ADMIN
150,10000000065,ON_CALL_DOCTOR
150,10000000069,ON_CALL_DOCTOR
150,10000000066,ON_CALL_DOCTOR
150,10000000273,ON_CALL_NURSE
150,10000000274,ON_CALL_NURSE
150,10000000275,ON_CALL_NURSE
150,10000000276,ON_CALL_NURSE
150,10000000277,ON_CALL_NURSE
150,10000000278,ON_CALL_NURSE
150,10000000451,ON_CALL_ADMIN
150,10000000452,ON_CALL_ADMIN
151,10000000064,ON_CALL_DOCTOR
151,10000000068,ON_CALL_DOCTOR
151,10000000071,ON_CALL_DOCTOR
151,10000000264,ON_CALL_NURSE
151,10000000265,ON_CALL_NURSE
151,10000000266,ON_CALL_NURSE
151,10000000267,ON_CALL_NURSE
151,10000000268,ON_CALL_NURSE
151,10000000269,ON_CALL_NURSE
151,10000000449,ON_CALL_ADMIN
151,10000000450,ON_CALL_ADMIN
152,10000000065,ON_CALL_DOCTOR
152,10000000069,ON_CALL_DOCTOR
152,10000000070,ON_CALL_DOCTOR
152,10000000270,ON_CALL_NURSE
152,10000000271,ON_CALL_NURSE
152,10000000272,ON_CALL_NURSE
152,10000000273,ON_CALL_NURSE
152,10000000274,ON_CALL_NURSE
152,10000000275,ON_CALL_NURSE
152,10000000451,ON_CALL_ADMIN
152,10000000452,ON_CALL_ADMIN
153,10000000066,ON_CALL_DOCTOR
153,10000000067,ON_CALL_DOCTOR
153,10000000063,ON_CALL_DOCTOR
153,10000000276,ON_CALL_NURSE
153,10000000277,ON_CALL_NURSE
153,10000000278,ON_CALL_NURSE
153,10000000261,ON_CALL_NURSE
153,10000000262,ON_CALL_NURSE
153,10000000263,ON_CALL_NURSE
153,10000000447,ON_CALL_ADMIN
153,10000000448,ON_CALL_ADMIN
154,10000000065,ON_CALL_DOCTOR
154,10000000069,ON_CALL_DOCTOR
154,10000000070,ON_CALL_DOCTOR
154,10000000267,ON_CALL_NURSE
154,10000000268,ON_CALL_NURSE
154,10000000269,ON_CALL_NURSE
154,10000000270,ON_CALL_NURSE
154,10000000271,ON_CALL_NURSE
154,10000000272,ON_CALL_NURSE
154,10000000451,ON_CALL_ADMIN
154,10000000452,ON_CALL_ADMIN
155,10000000066,ON_CALL_DOCTOR
155,10000000067,ON_CALL_DOCTOR
155,10000000071,ON_CALL_DOCTOR
155,10000000273,ON_CALL_NURSE
155,10000000274,ON_CALL_NURSE
155,10000000275,ON_CALL_NURSE
155,10000000276,ON_CALL_NURSE
155,10000000277,ON_CALL_NURSE
155,10000000278,ON_CALL_NURSE
155,10000000447,ON_CALL_ADMIN
155,10000000448,ON_CALL_ADMIN
156,10000000063,ON_CALL_DOCTOR
156,10000000068,ON_CALL_DOCTOR
156,10000000064,ON_CALL_DOCTOR
156,10000000261,ON_CALL_NURSE
156,10000000262,ON_CALL_NURSE
156,10000000263,ON_CALL_NURSE
156,10000000264,ON_CALL_NURSE
156,10000000265,ON_CALL_NURSE
156,10000000266,ON_CALL_NURSE
156,10000000449,ON_CALL_ADMIN
156,10000000450,ON_CALL_ADMIN
157,10000000066,ON_CALL_DOCTOR
157,10000000067,ON_CALL_DOCTOR
157,10000000071,ON_CALL_DOCTOR
157,10000000270,ON_CALL_NURSE
157,10000000271,ON_CALL_NURSE
157,10000000272,ON_CALL_NURSE
157,10000000273,ON_CALL_NURSE
157,10000000274,ON_CALL_NURSE
157,10000000275,ON_CALL_NURSE
157,10000000447,ON_CALL_ADMIN
157,10000000448,ON_CALL_ADMIN
158,10000000063,ON_CALL_DOCTOR
158,10000000068,ON_CALL_DOCTOR
158,10000000070,ON_CALL_DOCTOR
158,10000000276,ON_CALL_NURSE
158,10000000277,ON_CALL_NURSE
158,10000000278,ON_CALL_NURSE
158,10000000261,ON_CALL_NURSE
158,10000000262,ON_CALL_NURSE
158,10000000263,ON_CALL_NURSE
158,10000000449,ON_CALL_ADMIN
158,10000000450,ON_CALL_ADMIN
159,10000000064,ON_CALL_DOCTOR
159,10000000069,ON_CALL_DOCTOR
159,10000000065,ON_CALL_DOCTOR
159,10000000264,ON_CALL_NURSE
159,10000000265,ON_CALL_NURSE
159,10000000266,ON_CALL_NURSE
159,10000000267,ON_CALL_NURSE
159,10000000268,ON_CALL_NURSE
159,10000000269,ON_CALL_NURSE
159,10000000451,ON_CALL_ADMIN
159,10000000452,ON_CALL_ADMIN
160,10000000063,ON_CALL_DOCTOR
160,10000000068,ON_CALL_DOCTOR
160,10000000070,ON_CALL_DOCTOR
160,10000000273,ON_CALL_NURSE
160,10000000274,ON_CALL_NURSE
160,10000000275,ON_CALL_NURSE
160,10000000276,ON_CALL_NURSE
160,10000000277,ON_CALL_NURSE
160,10000000278,ON_CALL_NURSE
160,10000000449,ON_CALL_ADMIN
160,10000000450,ON_CALL_ADMIN
161,10000000064,ON_CALL_DOCTOR
161,10000000069,ON_CALL_DOCTOR
161,10000000071,ON_CALL_DOCTOR
161,10000000261,ON_CALL_NURSE
161,10000000262,ON_CALL_NURSE
161,10000000263,ON_CALL_NURSE
161,10000000264,ON_CALL_NURSE
161,10000000265,ON_CALL_NURSE
161,10000000266,ON_CALL_NURSE
161,10000000451,ON_CALL_ADMIN
161,10000000452,ON_CALL_ADMIN
162,10000000065,ON_CALL_DOCTOR
162,10000000067,ON_CALL_DOCTOR
162,10000000066,ON_CALL_DOCTOR
162,10000000267,ON_CALL_NURSE
162,10000000268,ON_CALL_NURSE
162,10000000269,ON_CALL_NURSE
162,10000000270,ON_CALL_NURSE
162,10000000271,ON_CALL_NURSE
162,10000000272,ON_CALL_NURSE
162,10000000447,ON_CALL_ADMIN
162,10000000448,ON_CALL_ADMIN
163,10000000064,ON_CALL_DOCTOR
163,10000000069,ON_CALL_DOCTOR
163,10000000071,ON_CALL_DOCTOR
163,10000000276,ON_CALL_NURSE
163,10000000277,ON_CALL_NURSE
163,10000000278,ON_CALL_NURSE
163,10000000261,ON_CALL_NURSE
163,10000000262,ON_CALL_NURSE
163,10000000263,ON_CALL_NURSE
163,10000000451,ON_CALL_ADMIN
163,10000000452,ON_CALL_ADMIN
164,10000000065,ON_CALL_DOCTOR
164,10000000067,ON_CALL_DOCTOR
164,10000000070,ON_CALL_DOCTOR
164,10000000264,ON_CALL_NURSE
164,10000000265,ON_CALL_NURSE
164,10000000266,ON_CALL_NURSE
164,10000000267,ON_CALL_NURSE
164,10000000268,ON_CALL_NURSE
164,10000000269,ON_CALL_NURSE
164,10000000447,ON_CALL_ADMIN
164,10000000448,ON_CALL_ADMIN
165,10000000066,ON_CALL_DOCTOR
165,10000000068,ON_CALL_DOCTOR
165,10000000063,ON_CALL_DOCTOR
165,10000000270,ON_CALL_NURSE
165,10000000271,ON_CALL_NURSE
165,10000000272,ON_CALL_NURSE
165,10000000273,ON_CALL_NURSE
165,10000000274,ON_CALL_NURSE
165,10000000275,ON_CALL_NURSE
165,10000000449,ON_CALL_ADMIN
165,10000000450,ON_CALL_ADMIN
166,10000000065,ON_CALL_DOCTOR
166,10000000067,ON_CALL_DOCTOR
166,10000000070,ON_CALL_DOCTOR
166,10000000261,ON_CALL_NURSE
166,10000000262,ON_CALL_NURSE
166,10000000263,ON_CALL_NURSE
166,10000000264,ON_CALL_NURSE
166,10000000265,ON_CALL_NURSE
166,10000000266,ON_CALL_NURSE
166,10000000447,ON_CALL_ADMIN
166,10000000448,ON_CALL_ADMIN
167,10000000066,ON_CALL_DOCTOR
167,10000000068,ON_CALL_DOCTOR
167,10000000071,ON_CALL_DOCTOR
167,10000000267,ON_CALL_NURSE
167,10000000268,ON_CALL_NURSE
167,10000000269,ON_CALL_NURSE
167,10000000270,ON_CALL_NURSE
167,10000000271,ON_CALL_NURSE
167,10000000272,ON_CALL_NURSE
167,10000000449,ON_CALL_ADMIN
167,10000000450,ON_CALL_ADMIN
168,10000000063,ON_CALL_DOCTOR
168,10000000069,ON_CALL_DOCTOR
168,10000000064,ON_CALL_DOCTOR
168,10000000273,ON_CALL_NURSE
168,10000000274,ON_CALL_NURSE
168,10000000275,ON_CALL_NURSE
168,10000000276,ON_CALL_NURSE
168,10000000277,ON_CALL_NURSE
168,10000000278,ON_CALL_NURSE
168,10000000451,ON_CALL_ADMIN
168,10000000452,ON_CALL_ADMIN
169,10000000072,ON_CALL_DOCTOR
169,10000000076,ON_CALL_DOCTOR
169,10000000079,ON_CALL_DOCTOR
169,10000000279,ON_CALL_NURSE
169,10000000280,ON_CALL_NURSE
169,10000000281,ON_CALL_NURSE
169,10000000282,ON_CALL_NURSE
169,10000000283,ON_CALL_NURSE
169,10000000284,ON_CALL_NURSE
169,10000000453,ON_CALL_ADMIN
169,10000000454,ON_CALL_ADMIN
170,10000000073,ON_CALL_DOCTOR
170,10000000077,ON_CALL_DOCTOR
170,10000000080,ON_CALL_DOCTOR
170,10000000285,ON_CALL_NURSE
170,10000000286,ON_CALL_NURSE
170,10000000287,ON_CALL_NURSE
170,10000000288,ON_CALL_NURSE
170,10000000289,ON_CALL_NURSE
170,10000000290,ON_CALL_NURSE
170,10000000455,ON_CALL_ADMIN
170,10000000456,ON_CALL_ADMIN
171,10000000074,ON_CALL_DOCTOR
171,10000000078,ON_CALL_DOCTOR
171,10000000075,ON_CALL_DOCTOR
171,10000000291,ON_CALL_NURSE
171,10000000292,ON_CALL_NURSE
171,10000000293,ON_CALL_NURSE
171,10000000294,ON_CALL_NURSE
171,10000000295,ON_CALL_NURSE
171,10000000296,ON_CALL_NURSE
171,10000000457,ON_CALL_ADMIN
171,10000000458,ON_CALL_ADMIN
172,10000000073,ON_CALL_DOCTOR
172,10000000077,ON_CALL_DOCTOR
172,10000000080,ON_CALL_DOCTOR
172,10000000282,ON_CALL_NURSE
172,10000000283,ON_CALL_NURSE
172,10000000284,ON_CALL_NURSE
172,10000000285,ON_CALL_NURSE
172,10000000286,ON_CALL_NURSE
172,10000000287,ON_CALL_NURSE
172,10000000455,ON_CALL_ADMIN
172,10000000456,ON_CALL_ADMIN
173,10000000074,ON_CALL_DOCTOR
173,10000000078,ON_CALL_DOCTOR
173,10000000079,ON_CALL_DOCTOR
173,10000000288,ON_CALL_NURSE
173,10000000289,ON_CALL_NURSE
173,10000000290,ON_CALL_NURSE
173,10000000291,ON_CALL_NURSE
173,10000000292,ON_CALL_NURSE
173,10000000293,ON_CALL_NURSE
173,10000000457,ON_CALL_ADMIN
173,10000000458,ON_CALL_ADMIN
174,10000000075,ON_CALL_DOCTOR
174,10000000076,ON_CALL_DOCTOR
174,10000000072,ON_CALL_DOCTOR
174,10000000294,ON_CALL_NURSE
174,10000000295,ON_CALL_NURSE
174,10000000296,ON_CALL_NURSE
174,10000000279,ON_CALL_NURSE
174,10000000280,ON_CALL_NURSE
174,10000000281,ON_CALL_NURSE
174,10000000453,ON_CALL_ADMIN
174,10000000454,ON_CALL_ADMIN
175,10000000074,ON_CALL_DOCTOR
175,10000000078,ON_CALL_DOCTOR
175,10000000079,ON_CALL_DOCTOR
175,10000000285,ON_CALL_NURSE
175,10000000286,ON_CALL_NURSE
175,10000000287,ON_CALL_NURSE
175,10000000288,ON_CALL_NURSE
175,10000000289,ON_CALL_NURSE
175,10000000290,ON_CALL_NURSE
175,10000000457,ON_CALL_ADMIN
175,10000000458,ON_CALL_ADMIN
176,10000000075,ON_CALL_DOCTOR
176,10000000076,ON_CALL_DOCTOR
176,10000000080,ON_CALL_DOCTOR
176,10000000291,ON_CALL_NURSE
176,10000000292,ON_CALL_NURSE
176,10000000293,ON_CALL_NURSE
176,10000000294,ON_CALL_NURSE
176,10000000295,ON_CALL_NURSE
176,10000000296,ON_CALL_NURSE
176,10000000453,ON_CALL_ADMIN
176,10000000454,ON_CALL_ADMIN
177,10000000072,ON_CALL_DOCTOR
177,10000000077,ON_CALL_DOCTOR
177,10000000073,ON_CALL_DOCTOR
177,10000000279,ON_CALL_NURSE
177,10000000280,ON_CALL_NURSE
177,10000000281,ON_CALL_NURSE
177,10000000282,ON_CALL_NURSE
177,10000000283,ON_CALL_NURSE
177,10000000284,ON_CALL_NURSE
177,10000000455,ON_CALL_ADMIN
177,10000000456,ON_CALL_ADMIN
178,10000000075,ON_CALL_DOCTOR
178,10000000076,ON_CALL_DOCTOR
178,10000000080,ON_CALL_DOCTOR
178,10000000288,ON_CALL_NURSE
178,10000000289,ON_CALL_NURSE
178,10000000290,ON_CALL_NURSE
178,10000000291,ON_CALL_NURSE
178,10000000292,ON_CALL_NURSE
178,10000000293,ON_CALL_NURSE
178,10000000453,ON_CALL_ADMIN
178,10000000454,ON_CALL_ADMIN
179,10000000072,ON_CALL_DOCTOR
179,10000000077,ON_CALL_DOCTOR
179,10000000079,ON_CALL_DOCTOR
179,10000000294,ON_CALL_NURSE
179,10000000295,ON_CALL_NURSE
179,10000000296,ON_CALL_NURSE
179,10000000279,ON_CALL_NURSE
179,10000000280,ON_CALL_NURSE
179,10000000281,ON_CALL_NURSE
179,10000000455,ON_CALL_ADMIN
179,10000000456,ON_CALL_ADMIN
180,10000000073,ON_CALL_DOCTOR
180,10000000078,ON_CALL_DOCTOR
180,10000000074,ON_CALL_DOCTOR
180,10000000282,ON_CALL_NURSE
180,10000000283,ON_CALL_NURSE
180,10000000284,ON_CALL_NURSE
180,10000000285,ON_CALL_NURSE
180,10000000286,ON_CALL_NURSE
180,10000000287,ON_CALL_NURSE
180,10000000457,ON_CALL_ADMIN
180,10000000458,ON_CALL_ADMIN
181,10000000072,ON_CALL_DOCTOR
181,10000000077,ON_CALL_DOCTOR
181,10000000079,ON_CALL_DOCTOR
181,10000000291,ON_CALL_NURSE
181,10000000292,ON_CALL_NURSE
181,10000000293,ON_CALL_NURSE
181,10000000294,ON_CALL_NURSE
181,10000000295,ON_CALL_NURSE
181,10000000296,ON_CALL_NURSE
181,10000000455,ON_CALL_ADMIN
181,10000000456,ON_CALL_ADMIN
182,10000000073,ON_CALL_DOCTOR
182,10000000078,ON_CALL_DOCTOR
182,10000000080,ON_CALL_DOCTOR
182,10000000279,ON_CALL_NURSE
182,10000000280,ON_CALL_NURSE
182,10000000281,ON_CALL_NURSE
182,10000000282,ON_CALL_NURSE
182,10000000283,ON_CALL_NURSE
182,10000000284,ON_CALL_NURSE
182,10000000457,ON_CALL_ADMIN
182,10000000458,ON_CALL_ADMIN
183,10000000074,ON_CALL_DOCTOR
183,10000000076,ON_CALL_DOCTOR
183,10000000075,ON_CALL_DOCTOR
183,10000000285,ON_CALL_NURSE
183,10000000286,ON_CALL_NURSE
183,10000000287,ON_CALL_NURSE
183,10000000288,ON_CALL_NURSE
183,10000000289,ON_CALL_NURSE
183,10000000290,ON_CALL_NURSE
183,10000000453,ON_CALL_ADMIN
183,10000000454,ON_CALL_ADMIN
184,10000000073,ON_CALL_DOCTOR
184,10000000078,ON_CALL_DOCTOR
184,10000000080,ON_CALL_DOCTOR
184,10000000294,ON_CALL_NURSE
184,10000000295,ON_CALL_NURSE
184,10000000296,ON_CALL_NURSE
184,10000000279,ON_CALL_NURSE
184,10000000280,ON_CALL_NURSE
184,10000000281,ON_CALL_NURSE
184,10000000457,ON_CALL_ADMIN
184,10000000458,ON_CALL_ADMIN
185,10000000074,ON_CALL_DOCTOR
185,10000000076,ON_CALL_DOCTOR
185,10000000079,ON_CALL_DOCTOR
185,10000000282,ON_CALL_NURSE
185,10000000283,ON_CALL_NURSE
185,10000000284,ON_CALL_NURSE
185,10000000285,ON_CALL_NURSE
185,10000000286,ON_CALL_NURSE
185,10000000287,ON_CALL_NURSE
185,10000000453,ON_CALL_ADMIN
185,10000000454,ON_CALL_ADMIN
186,10000000075,ON_CALL_DOCTOR
186,10000000077,ON_CALL_DOCTOR
186,10000000072,ON_CALL_DOCTOR
186,10000000288,ON_CALL_NURSE
186,10000000289,ON_CALL_NURSE
186,10000000290,ON_CALL_NURSE
186,10000000291,ON_CALL_NURSE
186,10000000292,ON_CALL_NURSE
186,10000000293,ON_CALL_NURSE
186,10000000455,ON_CALL_ADMIN
186,10000000456,ON_CALL_ADMIN
187,10000000074,ON_CALL_DOCTOR
187,10000000076,ON_CALL_DOCTOR
187,10000000079,ON_CALL_DOCTOR
187,10000000279,ON_CALL_NURSE
187,10000000280,ON_CALL_NURSE
187,10000000281,ON_CALL_NURSE
187,10000000282,ON_CALL_NURSE
187,10000000283,ON_CALL_NURSE
187,10000000284,ON_CALL_NURSE
187,10000000453,ON_CALL_ADMIN
187,10000000454,ON_CALL_ADMIN
188,10000000075,ON_CALL_DOCTOR
188,10000000077,ON_CALL_DOCTOR
188,10000000080,ON_CALL_DOCTOR
188,10000000285,ON_CALL_NURSE
188,10000000286,ON_CALL_NURSE
188,10000000287,ON_CALL_NURSE
188,10000000288,ON_CALL_NURSE
188,10000000289,ON_CALL_NURSE
188,10000000290,ON_CALL_NURSE
188,10000000455,ON_CALL_ADMIN
188,10000000456,ON_CALL_ADMIN
189,10000000072,ON_CALL_DOCTOR
189,10000000078,ON_CALL_DOCTOR
189,10000000073,ON_CALL_DOCTOR
189,10000000291,ON_CALL_NURSE
189,10000000292,ON_CALL_NURSE
189,10000000293,ON_CALL_NURSE
189,10000000294,ON_CALL_NURSE
189,10000000295,ON_CALL_NURSE
189,10000000296,ON_CALL_NURSE
189,10000000457,ON_CALL_ADMIN
189,10000000458,ON_CALL_ADMIN
190,10000000081,ON_CALL_DOCTOR
190,10000000085,ON_CALL_DOCTOR
190,10000000088,ON_CALL_DOCTOR
190,10000000297,ON_CALL_NURSE
190,10000000298,ON_CALL_NURSE
190,10000000299,ON_CALL_NURSE
190,10000000300,ON_CALL_NURSE
190,10000000301,ON_CALL_NURSE
190,10000000302,ON_CALL_NURSE
190,10000000459,ON_CALL_ADMIN
190,10000000460,ON_CALL_ADMIN
191,10000000082,ON_CALL_DOCTOR
191,10000000086,ON_CALL_DOCTOR
191,10000000089,ON_CALL_DOCTOR
191,10000000303,ON_CALL_NURSE
191,10000000304,ON_CALL_NURSE
191,10000000305,ON_CALL_NURSE
191,10000000306,ON_CALL_NURSE
191,10000000307,ON_CALL_NURSE
191,10000000308,ON_CALL_NURSE
191,10000000461,ON_CALL_ADMIN
191,10000000462,ON_CALL_ADMIN
192,10000000083,ON_CALL_DOCTOR
192,10000000087,ON_CALL_DOCTOR
192,10000000084,ON_CALL_DOCTOR
192,10000000309,ON_CALL_NURSE
192,10000000310,ON_CALL_NURSE
192,10000000311,ON_CALL_NURSE
192,10000000312,ON_CALL_NURSE
192,10000000313,ON_CALL_NURSE
192,10000000314,ON_CALL_NURSE
192,10000000463,ON_CALL_ADMIN
192,10000000464,ON_CALL_ADMIN
193,10000000082,ON_CALL_DOCTOR
193,10000000086,ON_CALL_DOCTOR
193,10000000089,ON_CALL_DOCTOR
193,10000000300,ON_CALL_NURSE
193,10000000301,ON_CALL_NURSE
193,10000000302,ON_CALL_NURSE
193,10000000303,ON_CALL_NURSE
193,10000000304,ON_CALL_NURSE
193,10000000305,ON_CALL_NURSE
193,10000000461,ON_CALL_ADMIN
193,10000000462,ON_CALL_ADMIN
